"customer_id","checkout_system","device","country","gender","purchases","spent"
51450,"old","computer","USA","M",4,951.04
30254,"new","mobile","USA","F",2,829.6
25959,"old","computer","BRA","M",5,2160.45
69915,"new","mobile","USA","F",1,2433.85
72010,"old","mobile","DEU","M",2,1219.9
6529,"old","computer","BRA","F",4,3841.36
45239,"new","mobile","USA","M",3,3725.15
86253,"old","computer","USA","M",2,2289.27
44082,"old","computer","DEU","F",4,960.54
24305,"new","mobile","TUR","F",5,1749.02
37948,"old","computer","BRA","M",3,1904.8
94637,"new","computer","USA","M",4,1111.04
28720,"old","mobile","BRA","F",4,6477.59
1815,"new","mobile","USA","F",3,3198.53
87651,"new","computer","MEX","F",5,2067.04
82890,"new","mobile","USA","M",4,685.23
49582,"new","mobile","USA","M",5,2141.94
45134,"new","computer","USA","M",2,2061.08
10779,"old","computer","GBR","F",4,1733.7
1993,"old","computer","GBR","M",4,830.02
11235,"old","computer","BRA","F",5,1528.8
25838,"new","mobile","MEX","M",5,2074.3
69106,"old","computer","CAN","M",3,1946.18
28494,"old","mobile","DEU","F",4,2626.33
31495,"new","mobile","USA","M",2,885.31
53937,"old","mobile","BRA","F",2,548.67
35086,"old","mobile","USA","M",4,1272.25
68773,"new","computer","USA","M",4,924.66
64938,"old","mobile","BRA","F",4,1058.75
49455,"old","mobile","USA","F",3,1630.97
86620,"new","mobile","TUR","F",5,4738.91
42512,"old","computer","MEX","F",5,3015.56
54314,"old","mobile","USA","F",2,1899.22
88385,"old","mobile","CAN","F",4,699.56
7284,"old","mobile","AUS","M",2,1181.07
98634,"old","mobile","BRA","M",4,3342.23
77221,"old","mobile","BRA","F",4,728.47
64015,"new","mobile","GBR","F",4,3169.09
44811,"old","mobile","USA","M",3,230.53
88880,"new","computer","GBR","F",5,864.79
51140,"old","mobile","GBR","F",2,1564.66
73450,"new","computer","MEX","F",4,2039.42
47722,"new","computer","TUR","F",3,4219.97
56857,"new","mobile","FRA","M",5,5357.86
43474,"old","computer","USA","M",3,602.87
85833,"old","computer","TUR","M",1,1111.6
71342,"new","mobile","BRA","M",5,1690.38
11690,"new","mobile","BRA","F",4,3608.28
87335,"old","mobile","USA","F",4,436.15
38375,"old","mobile","AUS","F",4,3192.6
6488,"new","mobile","BRA","F",3,1559.29
76734,"new","mobile","USA","F",3,1511.68
37166,"new","mobile","USA","F",3,1711.26
23771,"old","mobile","TUR","F",3,2586.83
74238,"new","computer","USA","F",2,1031.68
73950,"old","computer","BRA","F",4,782.83
27968,"old","computer","MEX","M",2,688.37
27135,"old","mobile","MEX","F",5,1324.3
83775,"new","computer","TUR","M",4,609.66
31755,"old","computer","BRA","M",3,1669.43
10675,"new","mobile","DEU","F",3,2627.26
90494,"new","mobile","BRA","F",3,2797.73
45500,"new","computer","DEU","F",3,305.33
95169,"old","computer","USA","F",3,597.78
62555,"new","computer","USA","F",3,1346.76
88892,"old","computer","USA","M",4,5097.69
62065,"new","mobile","USA","F",3,1616.13
34076,"new","mobile","BRA","M",1,2019.21
36777,"new","computer","USA","F",5,3535.82
17501,"old","mobile","MEX","M",5,2807.82
38314,"new","computer","DEU","F",3,1575.15
36591,"new","mobile","BRA","F",4,372.32
71414,"old","computer","ESP","M",4,2500.41
37705,"new","mobile","MEX","F",3,2728.2
51726,"old","mobile","TUR","F",5,3660.62
82052,"new","computer","USA","F",2,3267.14
92451,"old","computer","USA","M",5,2550.8
66875,"new","mobile","CAN","M",2,916.32
79881,"new","computer","ESP","F",3,1281.41
31785,"new","computer","MEX","F",3,2020.34
80458,"old","computer","DEU","M",6,960.62
90055,"new","mobile","MEX","F",3,2959.88
80264,"old","mobile","USA","F",4,610.52
14395,"new","mobile","DEU","F",7,4781.67
37098,"new","mobile","FRA","M",4,2204.98
74928,"new","computer","DEU","F",5,3678.45
62474,"new","mobile","BRA","M",3,3490.11
55120,"old","mobile","MEX","M",3,1931.62
38865,"old","computer","BRA","F",5,3120.63
86445,"old","computer","AUS","F",3,2170.1
66222,"new","mobile","DEU","M",3,2046.61
9141,"new","mobile","USA","F",4,1032.08
13425,"new","computer","MEX","F",3,1005.2
61966,"old","computer","USA","M",3,3307.12
20279,"old","computer","BRA","F",3,646.53
21588,"old","computer","GBR","M",4,2382.49
55170,"old","mobile","BRA","M",4,551.86
85843,"new","mobile","USA","F",3,2040.02
86924,"new","mobile","GBR","M",4,1193.66
41644,"new","mobile","BRA","F",2,1687.97
40810,"old","computer","TUR","M",5,1570.77
32771,"new","mobile","BRA","F",4,4341.39
51892,"new","mobile","GBR","F",6,1407.32
45680,"old","computer","GBR","M",3,2253.88
42681,"old","mobile","USA","M",4,4783.9
81270,"new","mobile","USA","M",3,6751.89
22039,"old","computer","TUR","M",5,1725.32
54791,"old","mobile","USA","F",3,2893.42
31017,"new","mobile","USA","F",4,1972.09
26853,"old","mobile","DEU","M",4,1171.78
63227,"old","mobile","FRA","M",2,886.53
96809,"old","computer","MEX","M",3,2309.19
73675,"old","computer","USA","M",4,994.73
38402,"old","mobile","TUR","F",4,1916.38
89386,"new","mobile","DEU","M",3,5396.64
49392,"old","mobile","ESP","M",4,3124.83
181,"new","mobile","AUS","M",3,2584.84
80115,"new","computer","AUS","F",4,2805.63
95424,"old","computer","USA","F",3,2737.56
34181,"new","computer","USA","F",4,1687.81
31542,"old","computer","MEX","F",4,373.96
2750,"new","computer","USA","M",5,7148.32
7020,"old","mobile","BRA","M",4,1586.54
60733,"new","mobile","USA","M",4,442.41
14372,"new","mobile","USA","F",5,3126.13
57729,"new","mobile","GBR","F",4,3516.73
98797,"old","mobile","USA","F",3,3453.89
59441,"new","computer","USA","F",4,3169.25
97369,"new","computer","USA","F",3,2567.99
53962,"new","mobile","TUR","M",3,2279.51
24671,"old","mobile","ESP","M",3,1351.04
47100,"old","mobile","MEX","F",4,1652.67
64990,"old","mobile","MEX","M",5,4127.67
82472,"new","mobile","USA","M",3,2738.14
18067,"old","mobile","USA","F",4,2911.54
80159,"new","mobile","AUS","M",5,2160.28
2301,"old","mobile","ESP","M",3,999.58
76321,"old","computer","USA","F",3,3027.97
50578,"new","mobile","CAN","M",5,2588.74
1986,"new","computer","MEX","F",4,2409.35
49705,"old","computer","USA","M",2,1426.65
82624,"new","mobile","BRA","M",3,1409.93
61429,"new","mobile","USA","F",4,1733.17
5436,"new","mobile","MEX","M",5,4095.2
57334,"new","computer","BRA","M",3,7403.86
22829,"new","computer","MEX","M",4,2485.27
53152,"new","mobile","FRA","M",3,2902.38
7289,"old","computer","MEX","M",5,2564.94
37320,"new","computer","TUR","M",3,1573.29
1313,"new","mobile","DEU","M",5,3806.24
742,"old","mobile","FRA","M",4,2325.54
32712,"new","mobile","USA","F",4,2263.08
57745,"new","mobile","MEX","F",4,1641.18
90921,"new","computer","USA","F",3,1140.64
12135,"new","computer","USA","M",4,1479.41
48002,"old","mobile","USA","M",4,4282.94
7719,"old","computer","USA","F",5,1197.11
97488,"new","mobile","CAN","F",2,1481.75
84258,"old","mobile","USA","M",1,3445.38
22995,"old","mobile","DEU","F",3,3519.17
91689,"old","computer","BRA","F",4,2174.57
336,"old","mobile","FRA","F",5,961.84
20413,"new","computer","USA","F",2,1001.64
9334,"old","computer","MEX","M",2,2287.75
58928,"old","mobile","TUR","M",1,1454.7
98287,"old","mobile","USA","M",5,1451.4
34352,"old","computer","ESP","M",4,3892.59
90964,"old","mobile","BRA","M",4,2499.13
88009,"old","computer","MEX","F",4,1418.63
40626,"new","computer","USA","F",2,3569.74
6025,"new","mobile","DEU","F",4,3716.45
49998,"old","mobile","BRA","M",4,2072.13
67070,"old","computer","BRA","M",4,4007.38
29763,"new","mobile","BRA","M",4,1463.11
48155,"new","mobile","BRA","M",5,2801.83
6190,"new","mobile","BRA","M",1,2350.3
99495,"old","mobile","GBR","M",4,4018.46
81088,"new","computer","BRA","M",5,1962.9
88145,"old","mobile","BRA","F",3,3760.44
52101,"old","computer","USA","M",3,2725.68
95085,"new","mobile","MEX","M",3,1493.57
68217,"new","computer","GBR","M",3,1729.7
23789,"old","computer","CAN","M",3,3534.62
8913,"old","computer","USA","M",4,1491.55
85388,"new","computer","USA","F",4,338.94
73991,"old","mobile","USA","M",2,3444.99
80388,"old","mobile","BRA","M",5,2997.04
13942,"new","mobile","TUR","F",4,2577.35
32225,"new","computer","BRA","F",3,1016.46
65911,"new","mobile","BRA","M",4,3342.08
53690,"old","computer","USA","M",5,3125.11
37186,"new","mobile","DEU","M",4,1279.23
63573,"new","computer","GBR","F",1,2266.98
70146,"old","mobile","MEX","M",3,4719.33
15798,"old","computer","USA","M",4,1292.8
62444,"old","mobile","USA","M",5,2843.92
77832,"new","mobile","DEU","M",3,2940.84
14046,"new","mobile","USA","F",2,1376.97
35264,"new","computer","BRA","F",4,1034.96
4990,"new","mobile","BRA","M",5,2591.34
23397,"old","computer","USA","F",5,2145.05
66422,"new","computer","TUR","F",3,2079.71
42964,"old","mobile","USA","F",2,1120.28
59319,"new","computer","USA","M",4,2626.77
48570,"old","computer","MEX","M",3,1617.37
19878,"new","mobile","MEX","M",4,2278.95
34568,"new","computer","USA","F",4,742.61
44588,"new","mobile","ESP","M",5,6480.66
50751,"old","computer","BRA","F",3,3682.2
31809,"new","mobile","BRA","F",4,3386.42
279,"old","computer","BRA","M",5,810.93
97919,"new","computer","ESP","M",4,4733.58
14457,"old","mobile","GBR","F",4,1063.81
64813,"new","computer","USA","F",3,2470.01
11492,"new","computer","DEU","M",3,2366.79
94840,"old","computer","USA","F",4,3714.11
68587,"old","computer","DEU","F",5,1965.62
47385,"new","computer","MEX","F",4,3548.81
1952,"new","computer","USA","F",5,2171.2
55891,"old","computer","BRA","M",4,2259.21
46497,"old","computer","USA","F",5,2827.77
94698,"old","computer","USA","M",5,3153.53
57916,"old","mobile","USA","M",4,1659.94
77553,"new","mobile","AUS","M",4,1848.45
32102,"new","mobile","TUR","F",5,3386.12
55789,"old","computer","BRA","F",4,1703.46
66078,"new","computer","USA","M",4,1408.83
54353,"old","computer","TUR","F",4,1153.53
25138,"new","computer","CAN","F",4,2521.75
34332,"new","mobile","USA","F",4,2151.15
57104,"new","computer","DEU","M",4,822.78
67357,"old","computer","FRA","F",3,1086.29
18064,"old","computer","USA","M",3,2627.21
81857,"new","computer","USA","M",3,2239.66
50520,"new","computer","USA","M",3,1470.92
84587,"new","computer","USA","M",5,4369.82
52531,"new","mobile","USA","M",4,1699.62
56314,"new","computer","FRA","M",5,4976.35
210,"old","mobile","BRA","F",1,3496.29
13228,"old","mobile","USA","F",4,865.02
31237,"old","mobile","DEU","F",4,2302.83
81009,"new","mobile","AUS","F",5,2000.7
85627,"new","mobile","BRA","F",5,752.62
74047,"old","computer","BRA","F",3,419.04
14296,"old","mobile","FRA","M",2,376.22
47,"old","computer","USA","F",4,1852.1
6788,"old","computer","TUR","M",5,1928.75
82830,"old","mobile","MEX","F",4,1939.91
78606,"old","mobile","FRA","M",4,602.88
16785,"old","mobile","MEX","M",3,354.44
17056,"new","mobile","FRA","M",3,1285.72
99783,"new","mobile","DEU","F",2,3192.51
5684,"new","computer","TUR","F",3,549.48
39781,"old","computer","USA","F",5,2925.86
70389,"old","mobile","BRA","M",4,948.21
8253,"old","computer","BRA","M",2,1576.99
49431,"new","computer","USA","F",4,1423.7
10818,"old","mobile","FRA","F",4,2230.23
82888,"new","mobile","MEX","M",3,1801.33
98268,"new","computer","MEX","F",5,5954.57
7269,"new","mobile","USA","M",4,1057.15
44233,"new","computer","BRA","F",3,857.78
95870,"new","mobile","MEX","F",3,887.87
29523,"new","mobile","BRA","M",3,130.16
60146,"old","computer","DEU","M",2,3366.25
45764,"old","computer","USA","F",4,2135.54
28607,"new","mobile","DEU","F",1,1754.7
94467,"old","computer","USA","F",2,1786.72
75005,"new","mobile","AUS","F",4,1233.53
28102,"old","mobile","MEX","F",5,1559.68
32677,"old","mobile","USA","F",4,1909.17
79890,"old","computer","ESP","F",4,2739.41
11670,"old","computer","BRA","M",4,4793.29
77403,"new","mobile","FRA","F",3,3036.7
27323,"new","computer","USA","M",4,2939.95
89075,"new","mobile","BRA","F",4,528.07
20104,"new","computer","USA","F",3,4084.38
30345,"new","computer","CAN","F",4,823.57
35532,"new","computer","MEX","F",3,1811.27
49677,"new","mobile","AUS","M",6,1406.68
7527,"old","computer","MEX","M",2,1009.27
28073,"new","computer","BRA","M",4,545.02
39977,"new","mobile","USA","F",3,902.05
19798,"new","mobile","GBR","M",4,1917.36
62556,"new","mobile","USA","M",4,4832.28
98602,"new","mobile","FRA","M",2,4357.85
90787,"new","computer","DEU","M",2,4038.8
12427,"old","mobile","BRA","M",4,2192.03
35051,"old","computer","USA","F",4,3197.45
6774,"new","computer","DEU","F",4,1279.94
59051,"new","computer","BRA","F",5,2112.07
34307,"new","computer","USA","M",4,4619.3
21161,"new","computer","MEX","F",3,1227.34
56405,"old","computer","MEX","M",3,4100
57620,"new","computer","CAN","F",5,3293.41
25535,"old","mobile","USA","M",3,3691.5
1676,"new","mobile","USA","F",4,4233.49
47520,"new","mobile","USA","M",2,2113.44
44013,"new","mobile","GBR","F",4,1307.27
64414,"old","mobile","BRA","F",4,2779.37
71580,"old","computer","BRA","F",3,3055.83
66552,"new","mobile","USA","M",5,2046.19
32364,"old","computer","DEU","M",4,5093.97
60440,"new","computer","USA","M",4,2484.74
41092,"new","mobile","TUR","M",2,2741.94
81997,"new","mobile","MEX","M",4,2557.24
55792,"old","computer","USA","M",4,4170.9
42218,"old","computer","USA","M",3,352.33
88738,"old","mobile","MEX","M",3,4532.31
13597,"old","computer","BRA","M",3,597.03
94676,"new","mobile","TUR","F",3,901.24
16824,"new","computer","BRA","M",4,1077.01
34961,"new","computer","BRA","M",6,2012.56
54734,"new","mobile","USA","M",3,3754.69
77273,"new","mobile","BRA","F",2,2128
23334,"old","mobile","ESP","F",5,1447.52
12383,"old","computer","ESP","F",3,2625.54
96811,"old","mobile","USA","F",3,1801.78
51419,"old","computer","TUR","M",5,2385.92
94700,"new","mobile","USA","F",3,3273.77
84957,"old","mobile","DEU","F",4,558.45
36738,"new","computer","USA","F",3,2255.33
54006,"old","mobile","BRA","F",4,746.2
7032,"new","computer","GBR","M",2,426
47927,"old","mobile","USA","M",4,520.08
40546,"old","computer","MEX","M",5,830.44
34062,"old","computer","USA","F",2,3051.46
83655,"old","computer","USA","F",4,2905.47
92676,"new","mobile","USA","F",4,2750.84
74159,"old","mobile","BRA","F",4,2194.25
22516,"old","computer","DEU","F",3,1835.21
35479,"new","mobile","AUS","F",4,1110.64
93959,"new","computer","USA","F",4,1709.33
45040,"new","mobile","USA","F",4,2683.85
33627,"new","mobile","USA","F",3,1286.51
82922,"old","computer","MEX","M",4,2116.7
93004,"old","computer","CAN","M",2,2183.45
12540,"old","computer","MEX","M",3,3600.55
52543,"old","computer","MEX","F",4,2181.3
88056,"old","computer","USA","F",5,770.17
80699,"new","mobile","GBR","M",4,1968.19
94826,"new","computer","CAN","M",2,746.5
48403,"new","mobile","DEU","F",4,1220.39
50332,"new","mobile","FRA","F",3,5198.78
98799,"new","computer","GBR","F",5,4110.36
91215,"new","computer","USA","F",3,2473.95
58093,"new","computer","USA","F",2,2616.26
37941,"new","mobile","FRA","F",5,2315.63
64764,"old","mobile","BRA","M",4,3788.87
72184,"new","mobile","USA","F",2,2178.73
92380,"new","mobile","FRA","M",3,2532.61
20314,"old","computer","BRA","F",5,2002.27
88014,"new","mobile","DEU","M",3,989.96
11691,"old","mobile","USA","M",3,3314.08
59144,"old","computer","USA","M",4,104.85
690,"new","computer","FRA","F",3,1261.19
55049,"old","computer","USA","F",5,3456.3
42860,"new","mobile","DEU","M",5,2294.14
38226,"new","mobile","USA","M",4,2266.99
80186,"old","computer","USA","M",3,2219.43
52280,"new","mobile","ESP","M",3,5228.36
46912,"new","computer","FRA","F",4,1312.61
19650,"new","mobile","USA","M",5,2078.01
98279,"new","mobile","USA","M",3,2259.96
6960,"old","computer","MEX","F",2,1769.22
14593,"new","mobile","DEU","F",5,3814.99
37916,"old","computer","BRA","M",4,271.1
88826,"old","mobile","USA","F",4,3608.33
87268,"old","computer","USA","F",2,1594.56
55060,"new","mobile","ESP","F",5,4353.51
17078,"new","computer","DEU","M",2,1756.31
75642,"old","mobile","USA","M",5,1583.06
46134,"new","mobile","USA","F",5,3121.9
87234,"new","mobile","BRA","M",4,3947.4
34327,"new","mobile","ESP","M",4,1573.28
65200,"new","computer","GBR","F",3,2258.66
52169,"new","mobile","MEX","M",4,2633.85
40025,"new","computer","USA","F",2,2882.87
49643,"new","mobile","USA","F",4,1621.17
89627,"old","mobile","BRA","M",3,1236.48
21417,"old","mobile","USA","F",4,845.8
31636,"new","mobile","TUR","F",4,772.78
68980,"old","mobile","USA","F",5,6371.24
48030,"new","mobile","MEX","F",4,2004.26
53498,"old","mobile","MEX","F",3,2070.06
61550,"new","computer","MEX","F",3,4875.51
38066,"new","computer","GBR","F",4,816.86
29004,"old","mobile","USA","M",2,5583.75
25761,"new","computer","GBR","M",3,825.64
58735,"new","mobile","BRA","F",4,4184.52
21995,"new","mobile","USA","M",5,2607.98
90736,"new","mobile","DEU","F",3,2416.31
74472,"new","mobile","DEU","F",4,1362.88
53395,"old","mobile","FRA","F",4,216.5
66490,"old","mobile","ESP","F",5,2744.11
95948,"old","mobile","BRA","F",3,1406.96
84708,"new","computer","BRA","F",4,3989.9
81205,"new","computer","DEU","F",2,3306.72
91026,"old","mobile","FRA","M",2,1775.78
90144,"old","mobile","TUR","F",3,1679.52
80905,"old","mobile","TUR","F",3,1459.54
50719,"old","mobile","MEX","F",5,1767.61
25981,"old","computer","FRA","F",1,1.33
44038,"old","mobile","BRA","M",2,3246.35
76274,"old","computer","AUS","F",3,2856.6
16755,"old","computer","BRA","M",4,2085.61
11565,"new","mobile","ESP","M",2,2046.29
38582,"new","computer","FRA","M",4,1828.89
43214,"old","computer","MEX","F",3,1524.44
77596,"new","mobile","USA","M",3,4159.55
60706,"new","mobile","USA","M",2,1241.76
49134,"old","mobile","USA","M",3,2354.72
35124,"old","mobile","MEX","F",4,1101.44
37579,"new","computer","USA","M",3,1061.43
5362,"old","mobile","BRA","M",5,1820.89
43978,"old","computer","FRA","M",4,1244.47
65359,"new","computer","BRA","M",4,3877.21
31494,"old","computer","BRA","F",3,1321.55
41869,"old","mobile","USA","F",4,1381.67
92411,"old","mobile","USA","M",3,2975.75
92728,"new","mobile","TUR","M",3,2794.01
75506,"new","computer","USA","F",4,1241.71
48216,"old","computer","USA","F",6,2171.42
61118,"new","mobile","TUR","M",4,1542.12
3728,"new","mobile","GBR","M",4,1026.86
47957,"old","mobile","BRA","M",4,1210.28
30540,"new","mobile","USA","F",4,1017.9
74391,"old","computer","BRA","M",4,2834.11
13835,"new","mobile","MEX","F",5,2561.04
33708,"old","mobile","TUR","F",5,5.06
73364,"new","mobile","DEU","F",2,987.22
71510,"new","mobile","USA","F",4,2546.67
23673,"old","mobile","BRA","F",3,793.37
84514,"old","mobile","GBR","F",5,433.6
48420,"old","mobile","GBR","M",2,1440.93
66237,"old","mobile","MEX","F",2,1657.09
31548,"old","computer","GBR","M",3,2274.15
88295,"new","mobile","BRA","M",6,1732.99
22683,"old","mobile","BRA","M",2,2096.46
41434,"old","mobile","GBR","M",3,232.63
61041,"old","computer","MEX","M",2,1671.77
9230,"old","mobile","USA","F",5,2022.26
30708,"new","mobile","USA","F",2,1249.3
86557,"new","computer","USA","M",4,2202.18
25158,"old","computer","DEU","M",4,3497.54
83790,"new","computer","MEX","F",4,403.12
21002,"new","mobile","CAN","F",4,1268.61
62897,"old","mobile","BRA","M",5,2373.98
87959,"new","computer","BRA","M",4,973.01
36037,"new","computer","DEU","M",5,1350.11
66103,"old","computer","USA","F",3,3473.65
11858,"old","mobile","FRA","M",3,3115.7
78837,"old","mobile","ESP","F",4,771.96
85546,"old","mobile","GBR","F",5,2713.31
62350,"old","computer","BRA","F",2,232.03
48486,"new","computer","GBR","M",4,452.58
39919,"old","computer","BRA","F",4,3763.91
32304,"new","mobile","GBR","F",3,1221.73
13979,"new","computer","GBR","F",5,2550.08
9999,"old","mobile","USA","M",4,1133.5
48614,"new","mobile","USA","M",2,2558.49
75948,"new","mobile","MEX","F",6,2928.71
13014,"new","mobile","TUR","F",3,2780.6
88517,"new","mobile","MEX","F",5,975.12
87468,"new","mobile","BRA","F",4,4072.56
7587,"new","computer","AUS","M",3,2098.6
57043,"new","computer","TUR","M",3,2732.79
22156,"old","mobile","BRA","F",3,711.54
59195,"old","mobile","TUR","F",3,2313.19
26567,"old","mobile","GBR","M",2,1308.44
22497,"new","computer","USA","M",5,4326.46
88054,"old","mobile","MEX","M",5,5652.54
67506,"new","computer","BRA","M",1,3018.02
32606,"old","mobile","USA","M",3,2447.91
64039,"new","computer","USA","M",3,1894.7
58330,"old","mobile","MEX","F",4,2052.5
92253,"new","computer","DEU","M",4,4465.68
83534,"old","computer","TUR","F",3,1560.39
83700,"new","mobile","MEX","F",5,3787.33
11080,"new","mobile","USA","F",3,1924.03
97380,"old","computer","FRA","F",4,2915.98
10508,"new","computer","DEU","M",5,2446.87
64458,"new","computer","USA","M",5,451.24
7307,"old","computer","CAN","M",4,4059.87
45258,"new","mobile","BRA","M",2,2992.6
2176,"new","mobile","BRA","F",2,63.5
71191,"new","computer","USA","M",4,2060.95
13006,"old","computer","USA","F",3,3034.69
67714,"old","mobile","USA","F",4,357.55
57341,"old","mobile","DEU","M",3,4029.86
10536,"new","computer","MEX","M",3,842.72
21461,"old","mobile","BRA","F",1,1014.64
48001,"old","mobile","USA","F",3,1313.51
28761,"new","mobile","BRA","M",4,2010.67
45187,"old","mobile","BRA","M",4,3175.7
34184,"new","computer","TUR","M",3,222.82
70764,"new","mobile","BRA","F",4,2934.38
99143,"new","computer","USA","M",3,3924.43
43613,"old","computer","BRA","M",3,2320.71
33690,"old","computer","BRA","F",3,3812.91
72246,"old","computer","BRA","M",3,3623.1
68501,"old","computer","ESP","M",3,2348.92
12347,"new","mobile","USA","F",4,1644.52
19953,"new","computer","USA","F",6,3118.02
10253,"old","computer","USA","F",6,4157.66
1244,"old","mobile","BRA","M",4,1955.86
21101,"new","computer","USA","F",4,2749.27
57799,"old","mobile","AUS","M",3,1909.73
8233,"old","mobile","AUS","M",4,663.23
75125,"old","mobile","BRA","M",3,1590.37
70609,"new","computer","USA","M",3,4262.28
6661,"old","mobile","TUR","M",3,2354.16
61175,"old","mobile","DEU","M",2,199.05
17780,"old","computer","ESP","F",3,3831.91
77863,"new","mobile","USA","M",4,1973.6
47224,"new","computer","BRA","F",2,3126.55
68963,"new","computer","USA","F",3,2433.76
70031,"new","computer","DEU","F",6,4153.1
67576,"new","computer","DEU","F",4,1535.12
19617,"new","mobile","USA","M",3,255.28
70280,"old","computer","USA","M",4,646.74
40769,"old","mobile","BRA","F",5,3797.46
14637,"new","mobile","BRA","F",3,3038.19
4347,"new","mobile","DEU","M",4,3143.44
59705,"new","computer","GBR","F",1,2843.39
23983,"new","computer","USA","F",4,3373.13
18077,"old","mobile","USA","M",3,2129.85
56319,"new","mobile","GBR","F",4,749.4
16316,"new","computer","USA","F",3,233.73
4881,"new","computer","TUR","M",3,2376.25
81976,"old","computer","TUR","M",4,2959.39
16335,"old","mobile","DEU","M",4,1381.64
28175,"old","computer","USA","M",5,5188.67
28039,"old","mobile","USA","F",2,1368.08
34344,"new","computer","USA","F",3,3782.51
56967,"old","mobile","GBR","M",2,1111.73
88847,"new","mobile","TUR","F",4,3172.77
7268,"old","computer","DEU","F",3,1578.47
94827,"old","mobile","MEX","M",2,2871.09
20705,"old","computer","ESP","F",2,2065.72
39398,"new","computer","DEU","F",2,1453.27
68178,"new","computer","USA","F",5,2857.84
7813,"old","computer","USA","M",3,994.49
6011,"new","mobile","MEX","M",5,2324.75
30568,"new","computer","USA","M",3,596.61
64983,"old","mobile","FRA","F",3,663.65
92371,"old","computer","CAN","M",4,3347.11
20025,"old","computer","MEX","F",4,3748.86
50490,"new","mobile","DEU","F",3,500.06
3490,"new","mobile","USA","M",3,2599.78
2153,"old","mobile","FRA","M",4,2786.81
39987,"new","mobile","USA","F",3,367.83
70438,"new","computer","DEU","F",3,1722.11
35728,"old","computer","GBR","F",4,1674.79
70264,"old","mobile","USA","M",3,1283.24
4835,"new","mobile","MEX","M",2,2767.71
90488,"old","computer","TUR","F",6,379.61
54964,"new","mobile","BRA","F",1,6504.97
9833,"new","mobile","MEX","M",4,1439.15
68970,"new","computer","TUR","F",4,5954.08
8361,"old","mobile","GBR","M",4,1513.11
64391,"old","mobile","AUS","M",2,416.42
28276,"new","computer","USA","M",6,2440.83
25029,"new","mobile","ESP","F",4,229.89
9733,"new","computer","AUS","M",3,3454.44
62316,"old","mobile","USA","M",5,1060.74
91992,"new","mobile","USA","F",3,664.83
91570,"new","computer","BRA","M",2,2944.51
83387,"old","mobile","USA","M",3,1281.45
8844,"new","mobile","FRA","M",3,2961.21
47008,"old","mobile","BRA","F",3,1897.98
96317,"new","mobile","TUR","F",5,3785.1
48743,"new","computer","BRA","F",4,185.59
37103,"old","mobile","USA","F",5,940.19
8569,"new","mobile","AUS","M",3,4298.63
34170,"new","mobile","DEU","M",3,741.32
9244,"old","computer","MEX","F",5,3072.86
6318,"new","computer","FRA","M",4,3293.42
74242,"new","computer","MEX","M",3,1005.58
31400,"old","mobile","BRA","F",3,3840.58
11430,"new","computer","USA","M",3,1445.02
49312,"old","mobile","USA","F",4,585.09
52129,"old","computer","TUR","M",4,2665.87
36468,"new","computer","USA","F",2,3143.86
65072,"old","mobile","USA","F",3,477.02
50602,"new","computer","USA","M",6,3275.01
52677,"new","computer","USA","F",5,2416.14
2846,"new","computer","AUS","F",4,4654.72
54015,"old","computer","BRA","M",3,869.78
41956,"old","mobile","USA","M",3,1155.7
90484,"old","computer","BRA","F",4,4157.72
80336,"new","mobile","BRA","M",6,737.57
58407,"old","computer","USA","M",3,2365.84
40531,"old","computer","BRA","F",4,980.76
60654,"old","mobile","FRA","F",6,5073.92
5185,"old","mobile","BRA","M",4,3427.59
13059,"new","mobile","BRA","F",6,3701.8
98057,"old","mobile","MEX","M",3,1075.04
86628,"new","computer","BRA","F",4,2525.02
91730,"old","mobile","USA","M",4,4046.47
73161,"old","computer","TUR","M",3,913.55
27380,"old","mobile","GBR","M",5,4886.23
25817,"new","mobile","USA","M",3,1875.19
76611,"old","computer","CAN","F",3,2183.23
5570,"new","mobile","TUR","F",4,179.54
64761,"old","mobile","USA","M",4,1553.38
15189,"new","mobile","USA","M",4,3120.34
99778,"new","computer","MEX","M",3,2215.85
84585,"old","computer","USA","M",5,2104.74
88894,"new","computer","USA","M",3,3081.47
80879,"new","computer","MEX","M",2,426.85
14472,"new","mobile","BRA","M",3,3072.22
63339,"new","computer","TUR","M",2,1927.18
32734,"new","computer","USA","F",4,1830.61
66041,"new","computer","USA","M",4,3455.92
70621,"old","computer","TUR","F",3,1723.89
61045,"new","mobile","MEX","F",4,2860.53
51705,"old","computer","USA","F",3,2470.69
26607,"old","mobile","USA","M",3,605.43
30107,"new","mobile","USA","F",3,1958.33
98089,"new","mobile","CAN","F",3,1176
16182,"old","mobile","USA","M",3,1200.23
34294,"old","mobile","USA","M",5,5661.76
39439,"new","computer","MEX","M",2,1046.53
20499,"old","mobile","MEX","M",4,545.83
90432,"old","mobile","BRA","M",5,1175.49
95987,"old","mobile","BRA","F",5,1424.62
7028,"old","mobile","USA","F",4,2947.99
12454,"new","computer","USA","F",3,3411.69
21826,"new","computer","USA","M",2,1444.42
76548,"new","mobile","BRA","F",4,1977.43
96681,"old","mobile","USA","M",5,1448.89
90168,"new","mobile","TUR","F",4,529.57
16404,"new","computer","USA","M",4,5072.54
7336,"new","mobile","GBR","M",3,1483.56
